date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
2007-01-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,16825.1196,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2007-02-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,13373.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2007-03-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,15360.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2007-04-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,13347.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2007-05-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,10784.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2007-06-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,10284.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2007-07-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,10662.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2007-08-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,11611.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2007-09-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,12659.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2007-10-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,14967.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2007-11-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,16578.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2007-12-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,15866.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2008-01-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,14107.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2008-02-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,17346.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2008-03-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,21908.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2008-04-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,23441.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2008-05-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,19295.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2008-06-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,18293.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2008-07-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,25781.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2008-08-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,25018.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2008-09-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,18183.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2008-10-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,15910.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2008-11-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,14964.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2008-12-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,16572.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2009-01-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,16668.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2009-02-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,21665.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2009-03-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,23981.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2009-04-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,17521.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2009-05-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,15274.4014,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2009-06-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,17652.3914,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2009-07-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,16337.0039,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2009-08-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,14686.9665,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2009-09-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,17339.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2009-10-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,21447.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2009-11-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,21859.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2009-12-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,19745.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2010-01-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,18995.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2010-02-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,21155.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2010-03-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,18961.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2010-04-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,17055.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2010-05-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,17468.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2010-06-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,26253.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2010-07-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,35255.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2010-08-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,35607.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2010-09-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,29312.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2010-10-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,29938.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2010-11-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,28110.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2010-12-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,43269.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2011-01-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,54220.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2011-02-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,52989.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2011-03-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,42619.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2011-04-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,30371.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2011-05-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,21733.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2011-06-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,18838.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2011-07-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,16154.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2011-08-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,15377.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2011-09-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,16502.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2011-10-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,19498.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2011-11-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,21132.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2011-12-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,22885.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2012-01-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,21695.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2012-02-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,20326.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2012-03-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,25723.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2012-04-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,27092.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2012-05-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,19032.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2012-06-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,19962.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2012-07-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,21713.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2012-08-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,22619.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2012-09-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,21019.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2012-10-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,21665.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2012-11-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,19037.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2012-12-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,18708.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2013-01-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,25162.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2013-02-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,28838.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2013-03-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,34888.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2013-04-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,30157.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2013-05-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,25190.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2013-06-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,29807.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2013-07-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,46278.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2013-08-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,44843.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2013-09-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,34314.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2013-10-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,34918.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2013-11-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,26723.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2013-12-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,29008.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2014-01-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,35938.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2014-02-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,42202.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2014-03-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,49144.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2014-04-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,44338.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2014-05-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,26443.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2014-06-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,23212.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2014-07-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,23168.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2014-08-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,24878.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2014-09-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,24507.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2014-10-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,27803.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2014-11-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,46011.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2014-12-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,61843.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2015-01-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,52134.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2015-02-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,34539.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2015-03-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,30947.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2015-04-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,28202.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2015-05-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,29432.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2015-06-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,30698.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2015-07-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,39957.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2015-08-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,49551.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2015-09-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,43471.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2015-10-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,29282.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2015-11-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,28465.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2015-12-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,35157.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2016-01-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,35881.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2016-02-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,31557.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2016-03-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,41504.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2016-04-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,34498.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2016-05-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,30158.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2016-06-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,30339.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2016-07-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,34004.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2016-08-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,38805.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2016-09-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,35790.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2016-10-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,35704.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2016-11-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,46083.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2016-12-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,57479.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2017-01-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,78947.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2017-02-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,89763.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2017-03-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,79117.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2017-04-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,60335.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2017-05-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,52636.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2017-06-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,44893.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2017-08-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,37208.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2017-09-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,33472.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2017-10-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,31340.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2017-11-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,30870.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2017-12-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,36559.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2018-01-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,45498.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2018-02-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,47200.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2018-03-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,50178.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2018-04-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,46224.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2018-05-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,40538.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2018-06-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,43825.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2018-07-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,49272.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2018-08-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,45838.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2018-09-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,41002.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2018-10-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,42109.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2018-11-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,39747.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2018-12-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,40506.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2019-01-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,42118.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2019-02-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,37346.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
2019-03-15,Chili (birdâ€™s eye)   - Retail,KG,vegetables and fruits,36405.0,IDR,Indonesia,,0,National Average,974,604,15,5,4,974_604_15_5,
